日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2006-07-10,600873,4.5,4.45,4.5,4.35,16314,7205787.0,3.32,-1.55,-0.07,2.44
2006-07-11,600873,4.39,4.55,4.55,4.36,19131,8583613.0,4.27,2.25,0.1,2.87
2006-07-12,600873,4.55,4.57,4.7,4.53,24519,11334248.0,3.74,0.44,0.02,3.67
2006-07-13,600873,4.55,4.11,4.55,4.11,28578,12186890.0,9.63,-10.07,-0.46,4.28
2006-07-14,600873,4.05,4.08,4.16,3.99,16147,6608306.0,4.14,-0.73,-0.03,2.42
2006-07-17,600873,4.03,4.1,4.13,4.02,10573,4317654.0,2.7,0.49,0.02,1.58
2006-07-18,600873,4.1,4.1,4.11,4.0,12590,5096874.0,2.68,0.0,0.0,1.89
2006-07-19,600873,4.07,4.23,4.27,4.01,25247,10514816.0,6.34,3.17,0.13,3.78
2006-07-20,600873,4.18,4.2,4.24,4.14,8902,3737114.0,2.36,-0.71,-0.03,1.33
2006-07-21,600873,4.2,4.16,4.23,4.11,9695,4027625.0,2.86,-0.95,-0.04,1.45
2006-07-24,600873,4.07,4.11,4.15,3.8,9528,3856917.0,8.41,-1.2,-0.05,1.43
2006-07-25,600873,4.08,4.14,4.2,4.08,11188,4635961.0,2.92,0.73,0.03,1.68
2006-07-26,600873,4.13,4.13,4.18,4.08,8030,3312538.0,2.42,-0.24,-0.01,1.2
2006-07-27,600873,4.1,4.06,4.17,4.05,7358,3010313.0,2.91,-1.69,-0.07,1.1
2006-07-28,600873,4.06,4.03,4.09,3.99,12570,5057872.0,2.46,-0.74,-0.03,1.88
2006-07-31,600873,4.03,3.88,4.03,3.85,17163,6690478.0,4.47,-3.72,-0.15,2.57
2006-08-01,600873,3.9,3.82,3.9,3.78,11051,4229610.0,3.09,-1.55,-0.06,1.66
2006-08-02,600873,3.75,3.85,3.9,3.75,9256,3542258.0,3.93,0.79,0.03,1.39
2006-08-03,600873,3.88,3.84,3.9,3.84,6147,2374297.0,1.56,-0.26,-0.01,0.92
2006-08-04,600873,3.86,3.9,4.0,3.82,13008,5078712.0,4.69,1.56,0.06,1.95
2006-08-07,600873,3.9,4.01,4.02,3.8,15425,6059680.0,5.64,2.82,0.11,2.31
2006-08-08,600873,4.01,4.1,4.1,3.95,10084,4080187.0,3.74,2.24,0.09,1.51
2006-08-09,600873,4.08,4.08,4.14,4.03,6926,2835260.0,2.68,-0.49,-0.02,1.04
2006-08-10,600873,4.05,4.08,4.12,4.02,5933,2413260.0,2.45,0.0,0.0,0.89
2006-08-11,600873,4.08,3.99,4.1,3.98,5648,2268039.0,2.94,-2.21,-0.09,0.85
2006-08-14,600873,3.98,3.88,4.04,3.85,3816,1500036.0,4.76,-2.76,-0.11,0.57
2006-08-15,600873,3.92,3.93,3.93,3.82,2870,1115509.0,2.84,1.29,0.05,0.43
2006-08-16,600873,3.92,3.95,3.97,3.88,4424,1735657.0,2.29,0.51,0.02,0.66
2006-08-17,600873,3.91,3.88,3.91,3.83,4798,1858116.0,2.03,-1.77,-0.07,0.72
2006-08-18,600873,3.86,3.88,3.93,3.85,2866,1110901.0,2.06,0.0,0.0,0.43
2006-08-21,600873,3.7,3.86,3.87,3.7,3503,1335365.0,4.38,-0.52,-0.02,0.52
2006-08-22,600873,3.86,3.99,4.02,3.82,8481,3335069.0,5.18,3.37,0.13,1.27
2006-08-23,600873,3.97,3.93,4.01,3.91,4999,1977404.0,2.51,-1.5,-0.06,0.75
2006-08-24,600873,3.93,3.95,3.96,3.89,3183,1253382.0,1.78,0.51,0.02,0.48
2006-08-25,600873,3.96,3.92,3.99,3.91,4414,1740300.0,2.03,-0.76,-0.03,0.66
2006-08-28,600873,3.92,4.0,4.0,3.89,7032,2789551.0,2.81,2.04,0.08,1.05
2006-08-29,600873,4.0,3.99,4.06,3.96,8326,3347300.0,2.5,-0.25,-0.01,1.25
2006-08-30,600873,3.93,3.98,4.0,3.93,4680,1852779.0,1.75,-0.25,-0.01,0.7
2006-08-31,600873,3.99,4.0,4.0,3.92,8811,3487542.0,2.01,0.5,0.02,1.32
2006-09-01,600873,4.0,4.03,4.14,4.0,19880,8071655.0,3.5,0.75,0.03,2.98
2006-09-04,600873,4.06,4.21,4.22,4.05,23971,9970167.0,4.22,4.47,0.18,3.59
2006-09-05,600873,4.21,4.23,4.24,4.15,12279,5138558.0,2.14,0.48,0.02,1.84
2006-09-06,600873,4.21,4.17,4.22,4.09,7988,3316042.0,3.07,-1.42,-0.06,1.2
2006-09-07,600873,4.17,4.02,4.17,4.01,7965,3236764.0,3.84,-3.6,-0.15,1.19
2006-09-08,600873,4.03,4.0,4.07,3.96,4878,1961065.0,2.74,-0.5,-0.02,0.73
2006-09-11,600873,3.97,3.99,4.05,3.9,6039,2380570.0,3.75,-0.25,-0.01,0.9
2006-09-12,600873,3.99,3.99,4.02,3.95,4817,1918317.0,1.75,0.0,0.0,0.72
2006-09-13,600873,4.0,3.97,4.02,3.94,5575,2220105.0,2.01,-0.5,-0.02,0.84
2006-09-14,600873,3.97,3.89,3.97,3.86,5288,2065807.0,2.77,-2.02,-0.08,0.79
2006-09-15,600873,3.88,3.94,3.99,3.86,5827,2300231.0,3.34,1.29,0.05,0.87
2006-09-18,600873,3.92,4.0,4.02,3.9,6020,2388385.0,3.05,1.52,0.06,0.9
2006-09-19,600873,4.03,4.03,4.04,3.96,6949,2780361.0,2.0,0.75,0.03,1.04
2006-09-20,600873,4.03,4.05,4.08,3.97,6311,2546369.0,2.73,0.5,0.02,0.95
2006-09-21,600873,4.05,4.06,4.09,4.01,5643,2280842.0,1.98,0.25,0.01,0.85
2006-09-22,600873,4.08,3.96,4.08,3.96,5118,2059199.0,2.96,-2.46,-0.1,0.77
2006-09-25,600873,3.96,3.92,4.02,3.9,6227,2466057.0,3.03,-1.01,-0.04,0.93
2006-09-26,600873,3.93,3.92,3.94,3.85,4314,1681716.0,2.3,0.0,0.0,0.65
2006-09-27,600873,3.92,3.97,4.1,3.9,4808,1916240.0,5.1,1.28,0.05,0.72
2006-09-28,600873,3.98,3.96,4.0,3.94,5623,2236266.0,1.51,-0.25,-0.01,0.84
2006-09-29,600873,3.98,3.99,4.03,3.96,6373,2547861.0,1.77,0.76,0.03,0.96
2006-10-09,600873,4.02,4.09,4.09,4.02,9531,3857954.0,1.75,2.51,0.1,1.43
2006-10-10,600873,4.1,4.12,4.15,4.05,10088,4140650.0,2.44,0.73,0.03,1.51
2006-10-11,600873,4.14,4.2,4.24,4.07,18893,7862470.0,4.13,1.94,0.08,2.83
2006-10-12,600873,4.2,4.12,4.25,4.11,15672,6562465.0,3.33,-1.9,-0.08,2.35
2006-10-13,600873,4.11,4.13,4.13,4.02,7917,3233403.0,2.67,0.24,0.01,1.19
2006-10-16,600873,4.12,4.08,4.13,4.06,5170,2110193.0,1.69,-1.21,-0.05,0.77
2006-10-17,600873,4.08,4.05,4.12,4.04,5919,2413492.0,1.96,-0.74,-0.03,0.89
2006-10-18,600873,4.05,4.12,4.13,4.04,5701,2332916.0,2.22,1.73,0.07,0.85
2006-10-19,600873,4.13,4.11,4.14,4.08,8310,3408663.0,1.46,-0.24,-0.01,1.25
2006-10-20,600873,4.09,4.08,4.1,4.03,9528,3878225.0,1.7,-0.73,-0.03,1.43
2006-10-23,600873,4.08,3.87,4.12,3.85,11432,4555580.0,6.62,-5.15,-0.21,1.71
2006-10-24,600873,3.86,3.95,3.97,3.86,8415,3301326.0,2.84,2.07,0.08,1.26
2006-10-25,600873,3.96,3.89,3.98,3.87,6550,2566945.0,2.78,-1.52,-0.06,0.98
2006-10-26,600873,3.91,3.89,3.96,3.88,6643,2593493.0,2.06,0.0,0.0,1.0
2006-10-27,600873,3.9,3.83,3.93,3.82,6851,2639142.0,2.83,-1.54,-0.06,1.03
2006-10-30,600873,3.84,3.77,3.87,3.71,6798,2570051.0,4.18,-1.57,-0.06,1.02
2006-10-31,600873,3.78,3.9,3.91,3.77,5668,2163078.0,3.71,3.45,0.13,0.85
2006-11-01,600873,3.87,3.88,3.88,3.82,4380,1683363.0,1.54,-0.51,-0.02,0.66
2006-11-02,600873,3.88,4.01,4.26,3.88,15928,6438907.0,9.79,3.35,0.13,2.39
2006-11-03,600873,4.0,3.97,4.05,3.95,7246,2895112.0,2.49,-1.0,-0.04,1.09
2006-11-06,600873,3.93,3.93,3.97,3.91,5466,2146015.0,1.51,-1.01,-0.04,0.82
2006-11-07,600873,3.93,3.84,3.93,3.79,6958,2662789.0,3.56,-2.29,-0.09,1.04
2006-11-08,600873,3.82,3.83,3.85,3.79,4226,1616277.0,1.56,-0.26,-0.01,0.63
2006-11-09,600873,3.83,3.86,3.88,3.8,2924,1126843.0,2.09,0.78,0.03,0.44
2006-11-10,600873,3.82,3.72,3.86,3.7,7209,2713243.0,4.15,-3.63,-0.14,1.08
2006-11-13,600873,3.71,3.67,3.86,3.64,7974,2991222.0,5.91,-1.34,-0.05,1.19
