日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2006-07-10,600825,11.04,11.11,11.28,11.03,13080,14564481.0,2.26,0.63,0.07,1.06
2006-07-11,600825,11.14,11.71,11.79,11.1,30591,35209196.0,6.21,5.4,0.6,2.47
2006-07-12,600825,11.72,11.83,12.2,11.72,33854,40679740.0,4.1,1.02,0.12,2.73
2006-07-13,600825,11.88,12.54,13.01,11.88,63319,80069953.0,9.55,6.0,0.71,5.12
2006-07-14,600825,12.22,12.35,12.8,11.9,52663,64888730.0,7.18,-1.52,-0.19,4.25
2006-07-17,600825,12.5,12.51,12.67,12.08,20642,25411285.0,4.78,1.3,0.16,1.67
2006-07-18,600825,12.5,12.2,12.6,12.1,15279,18682694.0,4.0,-2.48,-0.31,1.23
2006-07-19,600825,12.25,11.83,12.25,11.75,17966,21378071.0,4.1,-3.03,-0.37,1.45
2006-07-20,600825,11.78,12.36,12.55,11.71,18245,22416943.0,7.1,4.48,0.53,1.47
2006-07-21,600825,12.37,12.28,12.6,12.2,10653,13181210.0,3.24,-0.65,-0.08,0.86
2006-07-24,600825,12.3,12.27,12.3,11.92,7266,8802616.0,3.09,-0.08,-0.01,0.59
2006-07-25,600825,12.28,12.48,12.6,12.19,10532,13099394.0,3.34,1.71,0.21,0.85
2006-07-26,600825,12.59,12.91,13.0,12.42,24487,31281843.0,4.65,3.45,0.43,1.98
2006-07-27,600825,12.81,12.81,13.24,12.61,20823,26943078.0,4.88,-0.77,-0.1,1.68
2006-07-28,600825,12.81,13.22,13.29,12.76,32449,42194405.0,4.14,3.2,0.41,2.62
2006-07-31,600825,13.18,12.9,13.36,12.88,17057,22243793.0,3.63,-2.42,-0.32,1.38
2006-08-01,600825,12.95,12.79,13.08,12.6,14096,18001083.0,3.72,-0.85,-0.11,1.14
2006-08-02,600825,12.92,11.93,12.97,11.88,17215,21242218.0,8.52,-6.72,-0.86,1.39
2006-08-03,600825,12.02,12.17,12.24,11.93,10327,12502270.0,2.6,2.01,0.24,0.83
2006-08-04,600825,12.22,11.91,12.28,11.71,10168,12254522.0,4.68,-2.14,-0.26,0.82
2006-08-07,600825,11.99,11.75,11.99,11.55,11479,13467893.0,3.69,-1.34,-0.16,0.93
2006-08-08,600825,11.75,11.8,11.98,11.55,17650,20791280.0,3.66,0.43,0.05,1.43
2006-08-09,600825,11.8,12.16,12.38,11.7,7827,9504590.0,5.76,3.05,0.36,0.63
2006-08-10,600825,12.18,12.28,12.35,12.06,4861,5923595.0,2.38,0.99,0.12,0.39
2006-08-11,600825,12.48,12.3,12.48,12.15,5175,6358872.0,2.69,0.16,0.02,0.42
2006-08-14,600825,12.2,12.59,12.88,12.2,24210,30594736.0,5.53,2.36,0.29,1.96
2006-08-15,600825,12.57,12.53,12.75,12.4,10244,12883109.0,2.78,-0.48,-0.06,0.83
2006-08-16,600825,12.53,12.08,12.56,12.03,24051,29437844.0,4.23,-3.59,-0.45,1.94
2006-10-17,600825,11.85,11.57,12.25,11.4,80747,96120992.0,7.04,-4.22,-0.51,6.52
2006-10-18,600825,11.78,12.73,12.73,11.45,76147,93914874.0,11.06,10.03,1.16,6.15
2006-10-19,600825,13.03,13.28,13.89,13.03,102767,137803719.0,6.76,4.32,0.55,8.3
2006-10-23,600825,13.09,12.35,13.45,12.12,50146,63550040.0,10.02,-7.0,-0.93,4.05
2006-10-24,600825,12.35,12.4,12.45,12.09,37343,45877363.0,2.91,0.4,0.05,3.02
2006-10-25,600825,12.35,11.69,12.66,11.6,39948,47973153.0,8.55,-5.73,-0.71,3.23
2006-10-26,600825,11.62,11.2,11.92,11.04,39712,45263340.0,7.53,-4.19,-0.49,3.21
2006-10-27,600825,11.2,11.03,11.38,10.76,30912,34125302.0,5.54,-1.52,-0.17,2.5
2006-10-30,600825,11.01,10.87,11.28,10.83,21183,23097095.0,4.08,-1.45,-0.16,1.71
2006-10-31,600825,10.88,11.39,11.8,10.88,23937,27568961.0,8.46,4.78,0.52,1.93
2006-11-01,600825,11.38,11.72,11.85,11.37,19981,23261296.0,4.21,2.9,0.33,1.61
2006-11-02,600825,11.85,11.53,11.85,11.51,10079,11696306.0,2.9,-1.62,-0.19,0.81
2006-11-03,600825,11.58,11.57,11.7,11.47,11617,13461064.0,1.99,0.35,0.04,0.94
2006-11-06,600825,11.55,11.5,11.66,11.48,6632,7672658.0,1.56,-0.61,-0.07,0.54
2006-11-07,600825,11.55,11.03,11.55,10.9,20387,22659407.0,5.65,-4.09,-0.47,1.65
2006-11-08,600825,10.95,11.05,11.3,10.95,8508,9433831.0,3.17,0.18,0.02,0.69
2006-11-09,600825,11.28,11.44,11.54,11.09,13165,14955335.0,4.07,3.53,0.39,1.06
2006-11-10,600825,11.48,11.08,11.48,11.01,13026,14666492.0,4.11,-3.15,-0.36,1.05
2006-11-13,600825,11.18,10.82,11.24,10.8,11523,12675202.0,3.97,-2.35,-0.26,0.93
2006-11-14,600825,10.83,11.09,11.09,10.78,6400,6954612.0,2.87,2.5,0.27,0.52
2006-11-15,600825,11.21,11.35,11.41,10.92,10266,11558112.0,4.42,2.34,0.26,0.83
2006-11-16,600825,11.33,11.0,11.4,10.88,17899,19814436.0,4.58,-3.08,-0.35,1.45
2006-11-17,600825,11.0,10.87,11.17,10.83,15991,17526604.0,3.09,-1.18,-0.13,1.29
2006-11-20,600825,10.95,10.3,10.95,10.13,25634,26712311.0,7.54,-5.24,-0.57,2.07
2006-11-21,600825,10.29,9.98,10.29,9.82,24924,24804209.0,4.56,-3.11,-0.32,2.01
2006-11-22,600825,10.0,9.77,10.1,9.69,31173,30641510.0,4.11,-2.1,-0.21,2.52
