日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2006-07-10,000890,3.85,3.85,3.89,3.76,52177,19941330.0,3.4,0.79,0.03,2.37
2006-07-11,000890,3.86,3.83,3.86,3.79,39412,15057077.0,1.82,-0.52,-0.02,1.79
2006-07-12,000890,3.91,4.11,4.2,3.91,149389,60912792.0,7.57,7.31,0.28,6.78
2006-07-13,000890,4.15,3.81,4.16,3.81,148775,59109332.0,8.52,-7.3,-0.3,6.75
2006-07-14,000890,3.8,3.91,3.97,3.75,81773,31866158.0,5.77,2.62,0.1,3.71
2006-07-17,000890,3.91,4.0,4.03,3.91,61483,24474858.0,3.07,2.3,0.09,2.79
2006-07-18,000890,4.0,3.98,4.04,3.9,63850,25294840.0,3.5,-0.5,-0.02,2.9
2006-07-19,000890,3.02,2.85,3.02,2.81,62109,18010450.0,5.28,-28.39,-1.13,2.17
2006-07-20,000890,2.91,2.88,2.91,2.81,42423,12164308.0,3.51,1.05,0.03,1.48
2006-07-21,000890,2.88,2.85,2.91,2.83,33677,9632332.0,2.78,-1.04,-0.03,1.18
2006-07-24,000890,2.8,2.94,2.97,2.63,58759,16654961.0,11.93,3.16,0.09,2.05
2006-07-25,000890,2.96,2.95,2.96,2.9,58287,17119494.0,2.04,0.34,0.01,2.04
2006-07-26,000890,2.98,3.06,3.09,2.94,117234,35537260.0,5.08,3.73,0.11,4.09
2006-07-27,000890,3.08,3.08,3.17,3.06,237510,73755504.0,3.59,0.65,0.02,8.29
2006-07-28,000890,3.11,3.05,3.11,2.95,79000,23859030.0,5.19,-0.97,-0.03,2.76
2006-07-31,000890,3.05,2.88,3.05,2.85,61324,18006126.0,6.56,-5.57,-0.17,2.14
2006-08-01,000890,2.87,2.85,2.94,2.84,43285,12453253.0,3.47,-1.04,-0.03,1.51
2006-08-02,000890,2.85,2.82,2.89,2.76,33276,9355748.0,4.56,-1.05,-0.03,1.16
2006-08-03,000890,2.82,2.84,2.85,2.8,18357,5192109.0,1.77,0.71,0.02,0.64
2006-08-04,000890,2.85,2.71,2.86,2.7,29229,8132654.0,5.63,-4.58,-0.13,1.02
2006-08-07,000890,2.66,2.59,2.7,2.57,27419,7258199.5,4.8,-4.43,-0.12,0.96
2006-08-08,000890,2.59,2.7,2.7,2.59,24851,6602909.0,4.25,4.25,0.11,0.87
2006-08-09,000890,2.71,2.65,2.71,2.64,23425,6240184.0,2.59,-1.85,-0.05,0.82
2006-08-10,000890,2.65,2.73,2.75,2.63,25543,6914080.0,4.53,3.02,0.08,0.89
2006-08-14,000890,2.73,2.8,2.85,2.67,62999,17437194.0,6.59,2.56,0.07,2.2
2006-08-15,000890,2.79,2.8,2.8,2.7,37277,10292533.0,3.57,0.0,0.0,1.3
2006-08-16,000890,2.8,2.8,2.82,2.75,30317,8459035.0,2.5,0.0,0.0,1.06
2006-08-17,000890,2.8,2.83,2.87,2.78,48841,13802986.0,3.21,1.07,0.03,1.71
2006-08-18,000890,2.82,2.77,2.83,2.76,21800,6082591.5,2.47,-2.12,-0.06,0.76
2006-08-21,000890,2.64,2.86,2.87,2.6,36068,9895397.0,9.75,3.25,0.09,1.26
2006-08-22,000890,2.83,2.82,2.85,2.8,33880,9570928.0,1.75,-1.4,-0.04,1.18
2006-08-23,000890,2.81,2.77,2.84,2.75,22695,6340989.5,3.19,-1.77,-0.05,0.79
2006-08-24,000890,2.78,2.77,2.78,2.71,21633,5927371.5,2.53,0.0,0.0,0.76
2006-08-25,000890,2.79,2.76,2.82,2.75,22528,6255908.5,2.53,-0.36,-0.01,0.79
2006-08-28,000890,2.77,2.82,2.83,2.73,45485,12699548.0,3.62,2.17,0.06,1.59
2006-08-29,000890,2.82,2.83,2.89,2.8,61057,17370612.0,3.19,0.35,0.01,2.13
2006-08-30,000890,2.85,2.84,2.85,2.79,27446,7738124.0,2.12,0.35,0.01,0.96
2006-08-31,000890,2.83,2.9,2.95,2.81,93454,27123568.0,4.93,2.11,0.06,3.26
2006-09-01,000890,2.89,2.86,2.91,2.79,54625,15573756.0,4.14,-1.38,-0.04,1.91
2006-09-04,000890,2.91,3.02,3.05,2.91,193076,57979004.0,4.9,5.59,0.16,6.74
2006-09-05,000890,3.04,3.0,3.05,2.96,68611,20533986.0,2.98,-0.66,-0.02,2.4
2006-09-06,000890,3.0,3.0,3.01,2.96,40431,12058289.0,1.67,0.0,0.0,1.41
2006-09-07,000890,3.01,2.9,3.02,2.9,44846,13116485.0,4.0,-3.33,-0.1,1.57
2006-09-08,000890,2.92,2.9,2.94,2.86,34891,10097778.0,2.76,0.0,0.0,1.22
2006-09-11,000890,2.91,2.9,2.91,2.84,26561,7624372.0,2.41,0.0,0.0,0.93
2006-09-12,000890,2.9,2.92,2.97,2.88,34789,10183686.0,3.1,0.69,0.02,1.21
2006-09-13,000890,2.91,2.85,2.91,2.85,26635,7678766.5,2.05,-2.4,-0.07,0.93
2006-09-14,000890,2.85,2.87,2.88,2.83,28737,8193415.0,1.75,0.7,0.02,1.0
2006-09-15,000890,2.85,2.93,2.93,2.84,40284,11680423.0,3.14,2.09,0.06,1.41
2006-09-18,000890,2.98,3.02,3.03,2.98,122447,36831864.0,1.71,3.07,0.09,4.28
2006-09-19,000890,3.0,2.99,3.01,2.96,49157,14668013.0,1.66,-0.99,-0.03,1.72
2006-09-20,000890,2.98,2.96,2.98,2.94,30430,9001946.0,1.34,-1.0,-0.03,1.06
2006-09-21,000890,2.97,2.97,3.0,2.95,25648,7607188.5,1.69,0.34,0.01,0.9
2006-09-22,000890,2.98,2.91,2.98,2.91,35414,10372435.0,2.36,-2.02,-0.06,1.24
2006-09-25,000890,2.9,2.97,3.0,2.88,48699,14365891.0,4.12,2.06,0.06,1.7
2006-09-26,000890,2.97,3.01,3.06,2.97,120534,36506700.0,3.03,1.35,0.04,4.21
2006-09-27,000890,3.0,3.04,3.06,2.99,56463,17124698.0,2.33,1.0,0.03,1.97
2006-09-28,000890,3.04,3.02,3.05,2.99,55512,16768341.0,1.97,-0.66,-0.02,1.94
2006-09-29,000890,3.03,3.04,3.05,3.02,55986,17004348.0,0.99,0.66,0.02,1.95
2006-10-09,000890,3.09,3.1,3.11,3.05,69288,21352932.0,1.97,1.97,0.06,2.42
2006-10-10,000890,3.1,3.11,3.13,3.06,55697,17272506.0,2.26,0.32,0.01,1.94
2006-10-11,000890,3.11,3.07,3.12,3.04,41422,12736231.0,2.57,-1.29,-0.04,1.45
2006-10-12,000890,3.06,3.09,3.14,3.01,75667,23282244.0,4.23,0.65,0.02,2.64
2006-10-13,000890,3.08,3.05,3.09,3.04,35710,10919655.0,1.62,-1.29,-0.04,1.25
2006-10-16,000890,3.04,3.01,3.06,3.0,42142,12743041.0,1.97,-1.31,-0.04,1.47
2006-10-17,000890,3.01,3.03,3.04,3.01,32777,9896438.0,1.0,0.66,0.02,1.14
2006-10-18,000890,3.02,3.09,3.1,3.01,69913,21506312.0,2.97,1.98,0.06,2.44
2006-10-19,000890,3.08,3.05,3.11,3.05,38095,11714770.0,1.94,-1.29,-0.04,1.33
2006-10-20,000890,3.05,3.1,3.11,3.04,63809,19673726.0,2.3,1.64,0.05,2.23
