报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2005中报,2005-08-11,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-08,2006-05-10,2006-06-27,10派1.2元(含税),2006-07-03,2006-07-04,906.00万,实施方案,55.79%,1.23%
2006中报,2006-08-18,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-06,2007-04-28,2007-05-16,10派1.5元(含税),2007-05-21,2007-05-22,1350.00万,实施方案,42.74%,0.95%
2007中报,2007-08-22,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-08,2008-04-30,2008-05-21,10派1.5元(含税),2008-05-27,2008-05-28,1350.00万,实施方案,41.86%,1.59%
2008中报,2008-08-23,2008-09-13,2008-10-28,10转5股,2008-10-31,2008-11-03,--,实施方案,--,--
2008年报,2009-04-10,2009-05-04,2009-05-19,10派1.1元(含税),2009-05-22,2009-05-25,1485.00万,实施方案,48.61%,1.53%
2009中报,2009-07-31,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-02-27,2010-03-20,2010-03-31,10派1.1元(含税),2010-04-07,2010-04-08,1485.00万,实施方案,43.56%,0.77%
2010中报,2010-08-17,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-02-16,2011-03-09,2011-04-28,10派1.1元(含税),2011-05-05,2011-05-06,1485.00万,实施方案,39.48%,0.49%
2011中报,2011-08-11,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-15,2012-04-07,2012-04-10,10派1元(含税),2012-04-16,2012-04-17,1350.00万,实施方案,43.94%,0.5%
2012中报,2012-08-06,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-29,2013-04-19,2013-06-01,10派0.978683元(含税),2013-06-06,2013-06-07,2969.41万,实施方案,16.75%,0.34%
2013中报,2013-08-09,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-04,2014-04-29,2014-06-10,10转10股派1.00元(含税),2014-06-13,2014-06-16,3034.09万,实施方案,11.09%,0.21%
2014中报,2014-08-08,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-02-11,2015-05-13,2015-06-10,10派1.00元(含税),2015-06-16,2015-06-17,6068.18万,实施方案,19.94%,0.2%
2015中报,2015-08-18,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-12,2016-05-13,2016-06-16,10派0.56元(含税),2016-06-22,2016-06-23,3398.18万,实施方案,10.13%,0.13%
2016中报,2016-08-18,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-25,2017-04-19,2017-06-07,10派0.56元(含税),2017-06-13,2017-06-14,3398.18万,实施方案,10.11%,0.18%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-30,2018-04-20,2018-05-03,10派0.50元(含税),2018-05-08,2018-05-09,3034.09万,实施方案,10.84%,0.09%
2018中报,2018-08-24,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-11,2019-05-09,2019-05-13,10派0.58元(含税),2019-05-16,2019-05-17,3519.54万,实施方案,10.12%,0.14%
2019中报,2019-08-22,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-02,2020-05-27,2020-07-11,10派0.68元(含税),2020-07-16,2020-07-17,4126.36万,实施方案,10.17%,0.06%
2020中报,2020-08-20,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-22,2021-05-14,2021-05-18,10派1.35元(含税),2021-05-21,2021-05-24,8192.04万,实施方案,10.16%,0.11%
2021中报,2021-08-25,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-21,2022-06-29,2022-08-18,10转3.999976股派3.249980元(含税),2022-08-23,2022-08-24,1.97亿,实施方案,10.09%,0.13%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-30,2023-04-21,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-24,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-18,2024-05-10,2024-06-17,10派6.8元(含税),2024-06-21,2024-06-24,5.73亿,实施方案,22.73%,1.19%
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-23,2025-05-14,,10派2.1元(含税),,,1.77亿,股东大会预案,15.02%,--
