报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2011年报,2012-04-24,2012-05-17,2012-06-07,10转10股派2.00元(含税),2012-06-12,2012-06-13,1200.00万,实施方案,25%,1.1%
2012中报,2012-08-07,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-19,2013-05-16,2013-07-02,10派0.50元(含税),2013-07-05,2013-07-08,600.00万,实施方案,32.49%,0.56%
2013中报,2013-07-31,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-25,2014-05-20,2014-06-05,10派0.5元(含税),2014-06-10,2014-06-11,600.00万,实施方案,33.33%,0.3%
2014中报,2014-08-15,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-10,2015-05-06,2015-06-25,10派1.00元(含税),2015-06-30,2015-07-01,1331.52万,实施方案,51.15%,0.26%
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-06-01,2016-06-21,2016-07-08,10派1元(含税),2016-07-14,2016-07-15,1603.36万,实施方案,55.4%,0.22%
2016中报,2016-07-28,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-18,2017-05-10,2017-06-05,10转18股派1.00元(含税),2017-06-09,2017-06-12,1603.36万,实施方案,22.05%,0.23%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-23,2018-05-18,2018-07-09,10派0.30元(含税),2018-07-16,2018-07-17,1346.83万,实施方案,17.53%,0.44%
2018中报,2018-08-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-24,2019-05-23,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-29,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-24,2021-05-28,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-28,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-09,2022-05-20,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-12,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-31,,不分配不转增,,,--,股东大会预案,--,--
