报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2001中报,2001-08-20,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-30,2002-05-17,2002-06-12,10派1.6元(含税),2002-06-18,2002-06-19,6560.00万,实施方案,66.67%,1.47%
2002中报,2002-08-07,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-02-28,2003-04-15,2003-05-28,10股派1.7元(含税),2003-06-02,2003-06-03,6970.00万,实施方案,80.95%,1.62%
2003中报,2003-08-22,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-06,2004-06-16,2004-07-14,10派1元(含税),2004-07-19,2004-07-20,4100.00万,实施方案,83.33%,1.59%
2004中报,2004-08-30,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-06,2005-05-31,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-08-29,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-06,2006-05-17,,不分配不转增,,,--,股东大会预案,--,--
2006中报,2006-08-29,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-03,2007-05-26,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-28,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-12,2008-06-28,,不分配不转增,,,--,股东大会预案,--,--
2008中报,2008-08-26,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-10,2009-07-01,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-25,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-12,2010-05-25,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-18,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-30,2011-05-21,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-31,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-01,2012-03-31,2012-04-13,10转6股,2012-04-18,2012-04-19,--,实施方案,--,--
2012中报,2012-08-29,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-26,2013-06-28,2013-08-07,10转3股派0.5元(含税),2013-08-12,2013-08-13,6766.01万,实施方案,14.06%,0.22%
2013中报,2013-08-22,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-26,2014-06-13,2014-07-22,10派0.5元(含税),2014-07-29,2014-07-30,8795.81万,实施方案,14.02%,0.23%
2014中报,2014-08-27,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-31,2015-06-26,2015-08-13,10派0.5元(含税),2015-08-20,2015-08-21,8795.81万,实施方案,14.71%,0.15%
2015中报,2015-08-27,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-30,2016-06-23,2016-07-12,10派0.5元(含税),2016-07-15,2016-07-18,8795.81万,实施方案,18.44%,0.24%
2016中报,2016-08-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-16,2017-05-26,2017-07-03,10派0.50元(含税),2017-07-06,2017-07-07,8795.81万,实施方案,19.11%,0.3%
2017中报,2017-08-31,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-17,2018-05-18,2018-06-25,10派0.60元(含税),2018-06-28,2018-06-29,1.06亿,实施方案,19.46%,0.47%
2018中报,2018-08-25,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-21,2019-05-21,2019-07-08,10派0.50元(含税),2019-07-11,2019-07-12,8769.75万,实施方案,18.23%,0.33%
2019中报,2019-08-24,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-06-24,2020-08-11,10派0.60元(含税),2020-08-14,2020-08-17,1.06亿,实施方案,18.99%,0.29%
2020中报,2020-08-22,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-06-29,2021-08-17,10派1元(含税),2021-08-20,2021-08-23,1.92亿,实施方案,28.56%,0.54%
2021中报,2021-08-28,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-05-27,2022-06-21,10派1.25元(含税),2022-06-24,2022-06-27,2.40亿,实施方案,30.01%,0.63%
2022中报,2022-08-31,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-16,2023-05-24,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-23,2023-09-09,2023-09-20,10派1.18元(含税),2023-09-26,2023-09-27,5.71亿,实施方案,43.7%,0.83%
2023年报,2024-03-16,2024-05-22,2024-06-07,10派1.26元(含税),2024-06-13,2024-06-14,6.10亿,实施方案,28.83%,1.02%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-29,2025-04-19,,10派0.7元(含税),,,3.39亿,股东大会预案,32.54%,--
