报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-26,2016-05-18,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-18,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-31,2017-04-21,2017-05-10,10送4.3股转0.2股,2017-05-16,2017-05-17,--,实施方案,--,--
2017中报,2017-08-01,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-24,2021-05-14,2021-05-19,10派4元(含税),2021-05-24,2021-05-25,4000.00万,实施方案,23.67%,1.03%
2021中报,2021-08-28,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-18,2022-05-24,10派8元(含税),2022-05-30,2022-05-31,8000.00万,实施方案,88.89%,3.69%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-18,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-22,2024-05-14,2024-05-22,10派2元(含税),2024-05-29,2024-05-30,2000.00万,实施方案,47.62%,--
