报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2006年报,2007-03-28,2007-05-08,2007-06-12,10派1元(含税),2007-06-18,2007-06-19,1136.73万,实施方案,25.64%,0.48%
2007中报,2007-08-15,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-28,2008-05-20,2008-06-30,10转增5股,2008-07-04,2008-07-07,--,实施方案,--,--
2008中报,2008-08-22,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-29,2009-05-26,2009-07-15,10派0.5元(含税),2009-07-20,2009-07-21,852.55万,实施方案,125%,0.67%
2009中报,2009-08-25,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-23,2010-05-18,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-24,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-04-19,2011-05-17,2011-05-25,10转10股,2011-05-30,2011-05-31,--,实施方案,--,--
2011中报,2011-08-16,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-25,2012-05-22,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-29,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-16,2013-05-11,,不分配不转增,,,--,股东大会预案,--,--
2013中报,2013-08-13,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-15,2014-05-12,,不分配不转增,,,--,股东大会预案,--,--
2014中报,2014-08-12,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-27,2015-05-20,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-19,2016-05-13,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-31,2016-09-22,2016-09-27,10转20股,2016-10-11,2016-10-12,--,实施方案,--,--
2016年报,2017-04-18,2017-05-13,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-17,2018-05-12,2018-06-30,10派0.50元(含税),2018-07-06,2018-07-09,1.32亿,实施方案,46.3%,1.23%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-30,2019-05-25,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-23,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-13,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-19,2022-05-14,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-09,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-22,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-19,2024-05-10,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-27,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-26,2025-05-21,,不分配不转增,,,--,股东大会预案,--,--
