报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2009年报,2010-03-15,2010-04-08,2010-04-14,10转增10股派10元(含税),2010-04-19,2010-04-20,1.14亿,实施方案,42.74%,0.64%
2010中报,2010-08-03,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-22,2011-04-25,2011-04-26,10转6股派6元(含税),2011-04-29,2011-05-03,1.36亿,实施方案,38.22%,0.97%
2011中报,2011-08-23,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-20,2012-04-21,2012-04-26,10转2股派4.5元(含税),2012-05-03,2012-05-04,1.63亿,实施方案,40.18%,1.47%
2012中报,2012-08-14,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-26,2013-04-20,2013-05-03,10转5股派7元(含税),2013-05-08,2013-05-09,3.05亿,实施方案,47.95%,1.18%
2013中报,2013-08-20,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-25,2014-04-19,2014-04-29,10派6元(含税),2014-05-06,2014-05-07,3.92亿,实施方案,47.24%,2.04%
2014中报,2014-08-19,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-25,2015-04-16,2015-04-17,10转6股派7.00元(含税),2015-04-23,2015-04-24,4.58亿,实施方案,44.03%,1.29%
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-22,2016-04-16,2016-04-26,10派6元(含税),2016-04-29,2016-05-03,6.28亿,实施方案,49.59%,2.14%
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-21,2017-04-22,2017-05-06,10派7.00元(含税),2017-05-11,2017-05-12,7.32亿,实施方案,52.63%,2.35%
2017中报,2017-08-25,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-27,2018-04-17,2018-04-25,10派8.00元(含税),2018-05-03,2018-05-04,8.37亿,实施方案,57.55%,1.94%
2018中报,2018-08-21,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-12,2019-04-03,2019-04-09,10派8.00元(含税),2019-04-15,2019-04-16,8.37亿,实施方案,57.55%,2.94%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-11,2020-05-08,2020-05-13,10派5.00元(含税),2020-05-19,2020-05-20,5.16亿,实施方案,73.53%,2.55%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-30,2021-04-20,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-29,2022-04-19,2022-04-20,10派4元(含税),2022-04-26,2022-04-27,4.37亿,实施方案,80%,1.86%
2022中报,2022-08-10,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-29,2023-04-19,2023-04-27,10派5元(含税),2023-05-08,2023-05-09,5.46亿,实施方案,86.21%,1.39%
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-26,2024-04-23,2024-06-12,10派5元(含税),2024-06-18,2024-06-19,5.46亿,实施方案,96.15%,--
