报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1996中报,1996-10-26,1996-12-02,1996-12-02,10转增10股,1996-12-06,1996-12-09,--,实施方案,--,--
1996年报,1997-04-16,1997-05-22,,不分配不转增,,,--,股东大会预案,--,--
1997年报,1998-02-17,1998-03-26,1998-05-12,10派2.5元(含税),1998-05-15,1998-05-18,3900.00万,实施方案,87.11%,2.41%
1998年报,1999-03-23,1999-05-19,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-07-27,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-02-22,2000-04-21,,不分配不转增,,,--,股东大会预案,--,--
2000中报,2000-07-25,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-04-17,2001-06-29,2001-07-19,10派1元(含税),2001-07-25,2001-07-26,2028.50万,实施方案,38.07%,0.7%
2001中报,2001-08-07,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-04-09,2002-05-11,2002-06-18,10派1元(含税),2002-06-24,2002-06-25,2028.50万,实施方案,30.21%,0.97%
2002中报,2002-07-30,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-03-25,2003-06-19,,不分配不转增,,,--,股东大会预案,--,--
2003中报,2003-07-29,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-03-09,2004-04-16,2004-05-18,10派4元(含税),2004-05-21,2004-05-24,8114.00万,实施方案,85.11%,3.02%
2004中报,2004-08-10,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-02-04,2005-03-10,2005-04-14,10派2元(含税),2005-04-19,2005-04-20,4057.00万,实施方案,20.62%,1.67%
2005中报,2005-08-15,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-02-28,2006-04-06,2006-05-16,10派1元(含税),2006-05-19,2006-05-22,2028.50万,实施方案,19.61%,1.34%
2006中报,2006-08-08,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-02-16,2007-03-10,2007-04-06,10派1元(含税),2007-04-11,2007-04-12,2028.50万,实施方案,76.92%,0.69%
2007中报,2007-08-21,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-02-04,2008-02-27,2008-03-10,10转10股,2008-03-13,2008-03-14,--,实施方案,--,--
2008中报,2008-08-26,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-10,2009-04-01,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-18,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-30,2010-04-24,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-17,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-29,2011-04-26,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-09,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-06,2012-03-28,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-14,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-16,2013-05-08,,不分配不转增,,,--,股东大会预案,--,--
2013中报,2013-08-13,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-01,2014-04-23,,不分配不转增,,,--,股东大会预案,--,--
2014中报,2014-08-19,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-07,2015-04-29,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-29,2016-04-20,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-25,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-21,2017-04-12,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-15,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-19,2018-05-10,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-14,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-05-08,2019-06-17,10派2元(含税),2019-06-20,2019-06-21,3.03亿,实施方案,16.51%,2.26%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-14,2020-05-09,2020-06-16,10转3股派1元(含税),2020-06-22,2020-06-23,1.52亿,实施方案,31.83%,1.66%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-12,2021-05-24,10转3股派2元(含税),2021-05-27,2021-05-28,3.94亿,实施方案,35.92%,2.96%
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-19,2022-06-01,10派1.5元(含税),2022-06-09,2022-06-10,3.84亿,实施方案,30.49%,2.26%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-25,2023-05-16,2023-05-24,10派2元(含税),2023-05-29,2023-05-30,5.12亿,实施方案,19.85%,3.8%
2023中报,2023-08-22,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-23,2024-05-17,2024-06-13,10派0.5元(含税),2024-06-19,2024-06-20,1.28亿,实施方案,10.05%,1.2%
2024中报,2024-08-27,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-25,2025-05-17,,10派0.2元(含税),,,5124.24万,股东大会预案,19.47%,--
1995年报,,,,--,,,--,取消分红,--,--
