报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1995年报,1997-01-25,1997-03-01,1997-03-03,10送1转增3.5股,1997-03-07,1997-03-10,--,实施方案,--,--
1996年报,1997-04-18,1997-05-22,,不分配不转增,,,--,股东大会预案,--,--
1997年报,1998-04-01,1998-05-09,1998-06-23,10送1股派1元(含税),1998-06-25,1998-06-26,1734.00万,实施方案,31.75%,1.09%
1998年报,1999-04-20,1999-05-29,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-08-11,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-04-26,2000-06-21,2000-08-17,10派1元(含税),2000-08-22,2000-08-23,1908.00万,实施方案,--,0.44%
2000中报,2000-07-25,2000-08-29,2000-08-29,10转增3股,2000-09-04,2000-09-05,--,实施方案,--,--
2000年报,2001-03-10,2001-04-27,,不分配不转增,,,--,股东大会预案,--,--
2001中报,2001-08-16,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-04-16,2002-06-28,,不分配不转增,,,--,股东大会预案,--,--
2002中报,2002-08-20,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-02-20,2003-06-27,,不分配不转增,,,--,股东大会预案,--,--
2003中报,2003-08-05,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-12,2004-05-19,,不分配不转增,,,--,股东大会预案,--,--
2004中报,2004-08-23,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-03-05,2005-04-15,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-07-27,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-02-18,2006-06-30,2006-08-04,10派0.1元(含税),2006-08-09,2006-08-10,247.99万,实施方案,3.84%,0.25%
2006中报,2006-08-28,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-17,2007-05-16,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-24,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-02-02,2008-06-18,,不分配不转增,,,--,股东大会预案,--,--
2008中报,2008-08-23,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-07,2009-06-13,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-22,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-20,2010-06-23,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-24,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-08,2011-04-07,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-16,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-10,2012-06-01,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-31,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-02-01,2013-02-22,2013-02-26,10送8股派1元(含税),2013-03-01,2013-03-04,2479.91万,实施方案,666.67%,0.81%
2013中报,2013-08-31,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-25,2014-06-26,,不分配不转增,,,--,股东大会预案,--,--
2014中报,2014-08-15,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-28,2015-06-24,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-18,2016-07-05,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-30,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-02-22,2017-04-08,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-20,2018-06-29,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-06-26,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-23,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-02-26,2020-03-18,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-16,2021-04-07,2021-05-28,10派0.70元(含税),2021-06-03,2021-06-04,1.43亿,实施方案,16.67%,0.62%
2021中报,2021-08-28,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-30,2022-05-31,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-07-28,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-14,2023-05-05,2023-06-12,10转4股派5.5元(含税),2023-06-15,2023-06-16,7.15亿,实施方案,41.04%,1.36%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-23,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-31,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-30,2025-05-21,,不分配不转增,,,--,股东大会预案,--,--
