报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-29,2016-05-31,2016-06-17,10派0.7元(含税),2016-06-22,2016-06-23,840.00万,实施方案,16.67%,0.22%
2016中报,2016-08-30,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-11,2017-05-20,2017-07-04,10派1.00元(含税),2017-07-07,2017-07-10,1200.00万,实施方案,20.83%,0.4%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-25,2018-05-19,2018-06-12,10转4股派1.30元(含税),2018-06-19,2018-06-20,1872.00万,实施方案,25%,0.78%
2018中报,2018-08-24,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-17,2019-06-06,10转4股派0.47元(含税),2019-06-12,2019-06-13,947.52万,实施方案,19.58%,0.45%
2019中报,2019-07-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-16,2020-05-26,10派0.03元(含税),2020-05-29,2020-06-01,84.67万,实施方案,30%,0.03%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-21,2021-06-11,10派1.5元(含税),2021-06-17,2021-06-18,4233.60万,实施方案,34.88%,0.51%
2021中报,2021-08-06,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-13,2022-05-24,10转4股派1.10元(含税),2022-05-27,2022-05-30,3104.64万,实施方案,31.43%,0.35%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-20,2023-05-11,2023-06-10,10转4股派0.65元(含税),2023-06-15,2023-06-16,3315.87万,实施方案,28.26%,0.32%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-18,2024-05-09,2024-05-28,10派0.5元(含税),2024-05-31,2024-06-03,3529.18万,实施方案,31.25%,0.65%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-10-29,2024-11-14,2024-11-28,10派0.2元(含税),2024-12-04,2024-12-05,1411.64万,实施方案,14.29%,0.21%
2024年报,2025-03-18,2025-04-08,2025-04-23,10派0.50元(含税),2025-04-28,2025-04-29,3529.11万,实施方案,22.73%,--
