报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1993年报,1993-12-31,,,不分配不转增,,,--,股东大会预案,--,--
1994中报,1994-09-14,,1994-09-17,10送1股派2元(含税),1994-09-23,1994-09-26,2.44亿,实施方案,--,0.98%
1994年报,1995-03-27,1995-04-21,1995-05-31,10派1.8元(含税),1995-06-02,1995-06-05,2541.00万,实施方案,--,1.26%
1995年报,1996-04-13,1996-05-21,1996-06-18,10送2股派1元(含税),1996-06-28,1996-07-01,1412.00万,实施方案,--,0.75%
1996年报,1997-03-28,1997-04-30,1997-06-10,10派3.5元(含税),1997-06-13,1997-06-16,5929.00万,实施方案,--,2.13%
1997年报,1998-03-24,1998-05-07,1998-06-25,10派2.8元(含税),1998-06-29,1998-06-30,7708.00万,实施方案,47.46%,2.27%
1998年报,1999-03-27,1999-05-13,1999-06-30,10派2元(含税),1999-07-07,1999-07-08,5506.00万,实施方案,60.98%,1.83%
1999中报,1999-08-14,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-03-28,2000-06-03,2000-07-26,10派2元(含税),2000-07-28,2000-07-31,5506.00万,实施方案,58.31%,1.27%
2000中报,2000-07-28,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-29,2001-05-19,2001-06-28,10转5股派2元(含税),2001-07-06,2001-07-09,6705.83万,实施方案,55.56%,0.81%
2001中报,2001-08-09,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-26,2002-05-31,2002-07-11,10送1股转1股派1元(含税),2002-07-16,2002-07-17,5029.40万,实施方案,27.78%,0.55%
2002中报,2002-08-21,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-04-23,2003-06-19,2003-07-29,10派1元(含税),2003-08-01,2003-08-04,6035.28万,实施方案,38.46%,0.81%
2003中报,2003-08-16,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-23,2004-06-10,2004-07-23,10派1元(含税),2004-07-28,2004-07-29,6035.28万,实施方案,34.48%,0.83%
2004中报,2004-08-21,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-03-21,2005-04-23,2005-06-02,10送3股转7股派1元(含税),2005-06-07,2005-06-08,6035.28万,实施方案,37.04%,1.08%
2005中报,2005-08-20,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-22,2006-06-14,2006-07-25,10派0.2元(含税),2006-07-31,2006-08-01,2414.11万,实施方案,40%,0.62%
2006中报,2006-08-26,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-21,2007-06-21,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-22,,,不分配不转增,,,--,董事会预案,--,--
