报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1998年报,1999-03-11,1999-04-20,1999-05-25,10送1转增2股,1999-05-28,1999-05-31,--,实施方案,--,--
1999中报,1999-07-24,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-04-01,2000-05-09,2000-06-23,10派2.5元(含税),2000-06-28,2000-06-29,1.06亿,实施方案,80.65%,2.6%
2000中报,2000-07-20,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-01-19,2001-03-01,2001-04-19,10派2.5元(含税),2001-04-25,2001-04-26,1.06亿,实施方案,--,2.15%
2001中报,2001-07-21,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-02-27,2002-03-30,2002-05-15,10派2元(含税),2002-05-21,2002-05-22,9241.60万,实施方案,95.06%,2.16%
2002中报,2002-08-08,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-03-20,2003-04-23,2003-05-15,10股派2元(含税),2003-05-20,2003-05-21,9241.60万,实施方案,79.11%,2.36%
2003中报,2003-08-08,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-06,2004-05-29,2004-07-15,10派1.5元(含税),2004-07-20,2004-07-21,6931.20万,实施方案,76.1%,2.92%
2004中报,2004-07-30,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-03-05,2005-04-08,2005-05-24,10派1元(含税),2005-05-30,2005-05-31,4620.80万,实施方案,48.61%,2.73%
2005中报,2005-08-29,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-06,2006-05-11,2006-05-25,10派1元(含税),2006-05-30,2006-05-31,4620.80万,实施方案,--,1.68%
2006中报,2006-08-29,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-03,2007-04-28,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-07-07,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-12,2008-06-28,,不分配不转增,,,--,股东大会预案,--,--
2008中报,2008-08-26,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-10,2009-05-04,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-25,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-12,2010-05-08,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-18,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-30,2011-04-23,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-18,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-21,2012-06-21,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-25,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-27,2013-05-25,,不分配不转增,,,--,股东大会预案,--,--
2013中报,2013-08-27,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-29,2014-05-24,,不分配不转增,,,--,股东大会预案,--,--
2014中报,2014-08-26,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-21,2015-06-27,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-12,2016-05-07,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-19,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-28,2017-05-20,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-24,2018-06-23,2018-08-14,10派0.28元(含税),2018-08-21,2018-08-22,1293.82万,实施方案,30.27%,0.57%
2018中报,2018-08-23,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-26,2019-04-27,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-21,2020-06-20,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-31,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-15,2021-06-17,10派0.3元(含税),2021-06-23,2021-06-24,1386.24万,实施方案,35.29%,0.38%
2021中报,2021-08-28,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-15,2022-05-21,2022-07-09,10派0.573元(含税),2022-07-14,2022-07-15,2726.24万,实施方案,29.2%,0.82%
2022中报,2022-08-02,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-28,2023-05-20,2023-07-08,10派0.512元(含税),2023-07-13,2023-07-14,2434.52万,实施方案,22.3%,0.76%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-23,2024-06-22,,10派0.026元(含税),,,123.57万,股东大会预案,30.59%,--
