报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2012中报,2012-09-21,2012-10-24,2012-12-04,10派4.50元(含税),2012-12-10,2012-12-11,5.40亿,实施方案,450%,3.75%
2012年报,2013-04-22,2013-05-16,2013-06-27,10派0.70元(含税),2013-07-03,2013-07-04,8400.00万,实施方案,70%,0.61%
2013中报,2013-07-31,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-25,2014-05-20,2014-06-06,10派0.63元(含税),2014-06-12,2014-06-13,7560.00万,实施方案,27.39%,0.58%
2014中报,2014-07-29,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-28,2015-05-20,2015-06-04,10送5股转5股派1.5元(含税),2015-06-11,2015-06-12,2.10亿,实施方案,27.27%,0.2%
2015中报,2015-08-21,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-21,2016-05-12,2016-06-13,10派2.20元(含税),2016-06-16,2016-06-17,6.15亿,实施方案,30.63%,0.94%
2016中报,2016-07-25,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-26,2017-05-18,2017-06-09,10派1.10元(含税),2017-06-15,2017-06-16,3.85亿,实施方案,27.34%,0.78%
2017中报,2017-08-16,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-20,2018-05-16,2018-06-14,10派0.70元(含税),2018-06-21,2018-06-22,2.45亿,实施方案,30.4%,1.02%
2018中报,2018-08-23,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-22,2019-07-04,10派0.58元(含税),2019-07-10,2019-07-11,2.03亿,实施方案,101.4%,0.59%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-02,2020-04-29,2020-06-05,10派0.63元(含税),2020-06-10,2020-06-11,2.21亿,实施方案,36.17%,0.78%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-21,2021-05-14,2021-06-18,10派0.76元(含税),2021-06-24,2021-06-25,3.40亿,实施方案,23.82%,0.91%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-20,2022-06-22,10派1.07元(含税),2022-06-27,2022-06-28,4.78亿,实施方案,33.91%,1.62%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-18,2023-06-20,10派0.49元(含税),2023-06-27,2023-06-28,2.19亿,实施方案,51.15%,0.78%
2023中报,2023-08-24,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-24,2024-05-17,2024-06-19,10派0.9元(含税),2024-06-25,2024-06-26,4.02亿,实施方案,34.51%,1.42%
2024中报,2024-08-22,,2024-10-18,10派0.10元(含税),2024-10-23,2024-10-24,4469.58万,实施方案,6.84%,0.12%
2024三季报,2024-10-30,,2025-01-15,10派0.2元(含税),2025-01-21,2025-01-22,8926.87万,实施方案,12.27%,0.26%
2024年报,2025-04-24,2025-05-16,,10派0.7元(含税),,,3.12亿,股东大会预案,22.29%,--
2025中报,2025-04-24,2025-05-16,,不超过当期归属于上市公司股东净利润的30%。,,,--,股东大会预案,--,--
2025三季报,2025-04-24,2025-05-16,,不超过当期归属于上市公司股东净利润的30%。,,,--,股东大会预案,--,--
