报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2006年报,2007-01-24,2007-03-01,2007-03-19,10派1.5元(含税),2007-03-22,2007-03-23,9450.00万,实施方案,37.5%,1.6%
2007中报,2007-07-23,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-03-18,2008-04-08,2008-05-16,10派1元(含税),2008-05-21,2008-05-22,6300.00万,实施方案,35.71%,0.69%
2008中报,2008-08-21,2008-09-13,2008-09-18,10转10股,2008-09-23,2008-09-24,--,实施方案,--,--
2008年报,2009-02-17,2009-03-27,2009-05-12,10派0.5元(含税),2009-05-15,2009-05-18,6302.96万,实施方案,23.81%,0.79%
2009中报,2009-08-18,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-23,2010-04-13,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-03,2010-08-20,2010-09-09,10转5股,2010-09-15,2010-09-16,--,实施方案,--,--
2010年报,2011-03-30,2011-04-20,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-09,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-27,2012-05-18,2012-06-11,10派0.60元(含税),2012-06-14,2012-06-15,1.85亿,实施方案,31.58%,2.02%
2012中报,2012-07-31,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-30,2013-04-24,,不分配不转增,,,--,股东大会预案,--,--
2013中报,2013-08-13,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-18,2014-04-16,2014-05-13,10派0.40元(含税),2014-05-16,2014-05-19,1.23亿,实施方案,15.38%,1.48%
2014中报,2014-08-19,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-24,2015-04-16,2015-05-28,10派0.40元(含税),2015-06-02,2015-06-03,1.23亿,实施方案,21.51%,0.49%
2015中报,2015-08-18,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-06,2016-04-28,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-07-30,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-28,2017-04-27,2017-06-07,10派0.10元(含税),2017-06-13,2017-06-14,3075.65万,实施方案,16.67%,0.23%
2017中报,2017-08-24,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-20,2018-04-13,2018-06-01,10派0.20元(含税),2018-06-07,2018-06-08,6151.31万,实施方案,16.67%,0.55%
2018中报,2018-08-21,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-26,2019-04-18,2019-05-29,10派0.20元(含税),2019-06-04,2019-06-05,6151.31万,实施方案,9.52%,0.66%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-24,2020-04-18,2020-05-29,10派0.25元(含税),2020-06-04,2020-06-05,7689.13万,实施方案,11.9%,0.98%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-30,2021-04-20,2021-05-28,10派0.35元(含税),2021-06-03,2021-06-04,1.08亿,实施方案,16.67%,1.26%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-04-29,2022-05-24,10派0.4元(含税),2022-05-30,2022-05-31,1.23亿,实施方案,16.67%,1.3%
2022中报,2022-08-31,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-04-21,2023-05-24,10派0.4元(含税),2023-05-30,2023-05-31,1.23亿,实施方案,19.05%,1.31%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-26,2024-06-07,10派0.65元(含税),2024-06-13,2024-06-14,2.00亿,实施方案,30.95%,2.41%
2024中报,2024-08-30,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-28,2025-04-29,,10派0.86元(含税),,,2.65亿,股东大会预案,40.95%,--
