报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2005中报,2005-08-12,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-03-25,2006-05-24,2006-07-04,10派1元(含税),2006-07-11,2006-07-12,1220.00万,实施方案,35.71%,1.57%
2006中报,2006-08-08,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-20,2007-05-11,2007-05-12,10派3元(含税),2007-05-17,2007-05-18,3660.00万,实施方案,115.38%,2.49%
2007中报,2007-08-17,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-17,2008-05-08,2008-05-20,10转增5股,2008-05-26,2008-05-27,--,实施方案,--,--
2008中报,2008-08-22,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-10,2009-05-06,2009-06-26,10派1元(含税),2009-07-02,2009-07-03,1830.00万,实施方案,66.67%,1.49%
2009中报,2009-08-18,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-16,2010-05-08,2010-06-11,10派0.5元(含税),2010-06-23,2010-06-24,915.00万,实施方案,41.67%,0.62%
2010中报,2010-08-17,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-01-26,2011-02-24,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-23,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-21,2012-05-12,2012-05-15,10转10股派0.8元(含税),2012-05-21,2012-05-22,1880.08万,实施方案,57.14%,0.98%
2012中报,2012-08-25,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-13,2013-05-04,2013-05-30,10派0.30元(含税),2013-06-06,2013-06-07,1410.06万,实施方案,42.86%,0.72%
2013中报,2013-08-23,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-23,2014-05-14,2014-06-05,10派0.3元(含税),2014-06-10,2014-06-11,1452.75万,实施方案,60%,0.81%
2014中报,2014-08-22,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-25,2015-04-17,2015-05-22,10派0.30元(含税),2015-05-28,2015-05-29,1452.75万,实施方案,33.33%,0.26%
2015中报,2015-08-14,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-25,2016-04-19,2016-04-21,10送3.4股转1.6股派1.3元(含税),2016-04-27,2016-04-28,7176.01万,实施方案,65%,0.94%
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-30,2017-04-21,2017-06-06,10派0.50元(含税),2017-06-12,2017-06-13,4305.30万,实施方案,15.62%,0.34%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-10,2018-05-04,2018-06-14,10派2.349351元(含税),2018-06-21,2018-06-22,1.98亿,实施方案,53.4%,2.87%
2018中报,2018-08-22,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-03,2019-04-27,2019-06-05,10派2.50元(含税),2019-06-12,2019-06-13,1.94亿,实施方案,60.98%,4.08%
2019中报,2019-08-22,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-20,2020-06-29,10派2.50元(含税),2020-07-06,2020-07-07,1.87亿,实施方案,49.02%,2.66%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-12,2021-06-29,10派2.00元(含税),2021-07-02,2021-07-05,1.47亿,实施方案,37.04%,2.02%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-24,2022-05-30,10派4.7元(含税),2022-06-07,2022-06-08,3.63亿,实施方案,47.96%,4.61%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-24,2023-05-31,10派5元(含税),2023-06-06,2023-06-07,4.22亿,实施方案,86.21%,4.64%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-22,2024-05-23,10派5.5元(含税),2024-05-29,2024-05-30,4.56亿,实施方案,65.48%,4.59%
2024中报,2024-08-28,,2024-09-14,10派2.8元(含税),2024-09-24,2024-09-25,2.30亿,实施方案,93.33%,2.72%
2024年报,2025-04-25,2025-05-17,2025-05-21,10派3.2元(含税),2025-05-28,2025-05-29,2.63亿,实施方案,45.07%,--
2025中报,2025-04-25,2025-05-17,,现金红利总额应不超过相应期间归属于上市公司股东的净利润,,,--,股东大会预案,--,--
