报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1994年报,1995-05-19,1995-06-20,1995-08-01,10送1股派0.4元(含税),1995-08-08,1995-08-09,298.00万,实施方案,23.53%,0.86%
1995年报,1996-05-11,1996-06-15,,不分配不转增,,,--,股东大会预案,--,--
1996年报,1997-04-25,1997-06-27,,不分配不转增,,,--,股东大会预案,--,--
1997年报,1998-04-11,1998-06-06,,不分配不转增,,,--,股东大会预案,--,--
1998中报,1998-08-07,,,不分配不转增,,,--,董事会预案,--,--
1998年报,1999-04-28,1999-06-30,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-07-28,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-04-27,2000-06-28,,不分配不转增,,,--,股东大会预案,--,--
2000中报,2000-08-30,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-21,2001-04-27,,不分配不转增,,,--,股东大会预案,--,--
2001中报,2001-08-13,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-04-19,2002-05-28,,不分配不转增,,,--,股东大会预案,--,--
2002中报,2002-08-23,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-04-16,2003-09-30,,不分配不转增,,,--,股东大会预案,--,--
2003中报,2003-08-26,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-29,2004-06-09,,不分配不转增,,,--,股东大会预案,--,--
2004中报,2004-08-18,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-27,2005-05-28,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-08-04,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-18,2006-06-27,,不分配不转增,,,--,股东大会预案,--,--
2006-04-25,2006-04-25,2006-05-30,2006-06-06,10转4股,2006-06-07,2006-06-08,--,实施方案,--,--
2006中报,2006-08-31,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-03,2007-04-25,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-14,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-03-07,2008-04-01,,不分配不转增,,,--,股东大会预案,--,--
2008中报,2008-08-22,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-14,2009-05-12,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-24,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-27,2010-05-26,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-17,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-04-26,2011-05-17,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-29,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-24,2012-05-26,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-27,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-26,2013-06-29,,不分配不转增,,,--,股东大会预案,--,--
2013中报,2013-08-27,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-26,2014-04-26,,不分配不转增,,,--,股东大会预案,--,--
2014中报,2014-08-26,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-31,2015-04-25,2015-06-04,10派0.6元(含税),2015-06-10,2015-06-11,2753.44万,实施方案,9.26%,0.06%
2015中报,2015-08-26,2015-09-12,2015-09-16,10转10股,2015-09-21,2015-09-22,--,实施方案,--,--
2015年报,2016-03-30,2016-04-27,2016-05-04,10派0.4元(含税),2016-05-09,2016-05-10,3671.25万,实施方案,10.47%,0.14%
2016中报,2016-08-31,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-30,2017-04-26,2017-05-15,10派0.26元(含税),2017-05-22,2017-05-23,2504.92万,实施方案,9.86%,0.16%
2017中报,2017-08-30,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-29,2018-04-28,2018-05-21,10派0.32元(含税),2018-05-28,2018-05-29,3082.98万,实施方案,10.19%,0.25%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-28,2019-04-19,2019-05-31,10派0.35元(含税),2019-06-10,2019-06-11,3372.01万,实施方案,80.09%,0.31%
2019中报,2019-08-31,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-04-23,2020-06-02,10派0.39元(含税),2020-06-08,2020-06-09,3784.49万,实施方案,10%,0.27%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-24,2021-06-05,10派0.499892元(含税),2021-06-11,2021-06-15,4817.23万,实施方案,10.13%,0.32%
2021中报,2021-08-30,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-04-21,2022-06-07,10派0.403129元(含税),2022-06-10,2022-06-13,3882.72万,实施方案,10.44%,0.36%
2022中报,2022-08-31,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-04-25,2023-06-06,10派0.32元(含税),2023-06-13,2023-06-14,3092.78万,实施方案,14.96%,0.25%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-24,2024-06-06,10派0.320519元(含税),2024-06-13,2024-06-14,3081.07万,实施方案,14.95%,--
