报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2007中报,2007-08-21,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-23,2008-05-16,2008-06-14,10派0.6元(含税),2008-06-19,2008-06-20,1200.00万,实施方案,20.69%,0.58%
2008中报,2008-08-21,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-28,2009-05-20,2009-06-20,10派0.6元(含税),2009-06-26,2009-06-29,1200.00万,实施方案,42.86%,0.55%
2009中报,2009-08-25,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-13,2010-05-11,2010-06-19,10派0.8元(含税),2010-06-24,2010-06-25,1600.00万,实施方案,38.1%,0.66%
2010中报,2010-08-24,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-02-26,2011-03-22,2011-03-30,10转5股派0.5元(含税),2011-04-07,2011-04-08,1000.00万,实施方案,13.89%,0.3%
2011中报,2011-08-23,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-27,2012-04-20,2012-04-28,10送2股转8股派0.25元(含税),2012-05-08,2012-05-09,935.75万,实施方案,8.33%,0.23%
2012中报,2012-08-27,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-19,2013-04-13,2013-04-20,10派0.15元(含税),2013-04-25,2013-04-26,1122.90万,实施方案,13.64%,0.38%
2013中报,2013-08-27,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-01,2014-04-26,2014-05-23,10派0.1元(含税),2014-05-29,2014-05-30,748.60万,实施方案,12.5%,0.26%
2014中报,2014-08-26,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-17,2015-04-11,2015-04-29,10派0.10元(含税),2015-05-05,2015-05-06,748.60万,实施方案,11.11%,0.1%
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-21,2016-04-23,2016-05-06,10派0.06元(含税),2016-05-12,2016-05-13,512.72万,实施方案,12%,0.06%
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-02-21,2017-03-18,2017-04-22,10派0.06元(含税),2017-04-27,2017-04-28,512.72万,实施方案,10%,0.09%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-13,2018-05-05,2018-05-16,10派0.12元(含税),2018-05-22,2018-05-23,1241.28万,实施方案,10%,0.18%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-26,2019-04-27,2019-04-30,10派0.17元(含税),2019-05-09,2019-05-10,1758.48万,实施方案,10%,0.29%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-10,2020-04-01,2020-04-14,10派0.27元(含税),2020-04-20,2020-04-21,2792.89万,实施方案,10.38%,0.3%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-02-24,2021-03-23,2021-04-23,10派0.27元(含税),2021-04-28,2021-04-29,2749.82万,实施方案,10.38%,0.38%
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-12,2022-05-11,2022-05-18,10派1元(含税),2022-05-25,2022-05-26,1.15亿,实施方案,20.83%,1.18%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-25,2023-05-17,2023-05-26,10派1元(含税),2023-06-01,2023-06-02,1.15亿,实施方案,40%,1.51%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-23,2024-05-18,2024-05-23,10派1元(含税),2024-05-29,2024-05-30,1.14亿,实施方案,35.71%,--
