报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2011中报,2011-07-28,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-20,2012-04-17,2012-04-21,10转10股派5元(含税),2012-04-26,2012-04-27,3335.00万,实施方案,29.24%,0.54%
2012中报,2012-08-23,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-12,2013-04-10,2013-05-27,10转8股派4元(含税),2013-05-31,2013-06-03,5336.00万,实施方案,33.33%,0.65%
2013中报,2013-07-23,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-11,2014-04-08,2014-04-22,10派1元(含税),2014-04-25,2014-04-28,2401.20万,实施方案,21.74%,0.48%
2014中报,2014-08-12,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-02-17,2015-03-12,2015-04-01,10转4股派3元(含税),2015-04-08,2015-04-09,7203.60万,实施方案,37.04%,0.63%
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-01,2016-03-23,2016-04-27,10转3.995941股派1.997970元(含税),2016-05-04,2016-05-05,6794.36万,实施方案,31.71%,0.8%
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-21,2017-04-18,2017-04-24,10派1.8元(含税),2017-04-27,2017-04-28,8614.31万,实施方案,33.33%,1.06%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-02-13,2018-03-09,2018-03-14,10派2.50元(含税),2018-03-19,2018-03-20,1.19亿,实施方案,45.45%,1.95%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-05,2019-03-26,2019-05-10,10派6.680702元(含税),2019-05-16,2019-05-17,3.15亿,实施方案,238.6%,4.41%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-17,2020-04-28,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-13,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-19,2022-05-12,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-21,2023-04-11,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-26,2024-04-16,,不分配不转增,,,--,股东大会预案,--,--
2024中报,2024-08-27,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-25,2025-04-15,,不分配不转增,,,--,股东大会预案,--,--
