报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2011年报,2012-03-06,2012-03-28,2012-05-17,10派0.8元(含税),2012-05-24,2012-05-25,1070.40万,实施方案,25%,0.77%
2012中报,2012-08-22,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-16,2013-05-08,2013-06-28,10派1元(含税),2013-07-04,2013-07-05,1338.00万,实施方案,52.63%,0.96%
2013中报,2013-08-23,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-25,2014-04-16,2014-05-21,10派1元(含税),2014-05-26,2014-05-27,1338.00万,实施方案,50%,0.53%
2014中报,2014-08-26,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-24,2015-04-16,2015-06-06,10转2股派1元(含税),2015-06-12,2015-06-15,1338.00万,实施方案,32.64%,0.14%
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-19,2016-05-09,2016-06-30,10转2股派0.5元(含税),2016-07-07,2016-07-08,867.95万,实施方案,36%,0.2%
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-06,2017-04-26,2017-06-16,10派0.50元(含税),2017-06-22,2017-06-23,1041.54万,实施方案,34.55%,0.36%
2017中报,2017-08-12,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-26,2018-05-16,2018-06-29,10派0.50元(含税),2018-07-05,2018-07-06,1041.54万,实施方案,50%,0.57%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-27,2019-05-17,2019-07-06,10派0.20元(含税),2019-07-10,2019-07-11,416.62万,实施方案,57.47%,0.26%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-06-30,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-17,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-28,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-05-19,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-25,2023-05-15,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-05,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-19,2024-04-09,,不分配不转增,,,--,股东大会预案,--,--
