报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2010年报,2011-04-16,2011-05-10,2011-05-18,10派2.5元(含税),2011-05-24,2011-05-25,4000.00万,实施方案,20%,0.88%
2011中报,2011-08-22,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-24,2012-05-15,2012-05-24,10派3.5元(含税),2012-05-29,2012-05-30,5600.00万,实施方案,35.35%,1.61%
2012中报,2012-08-28,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-13,2013-05-08,2013-05-09,10派5元(含税),2013-05-16,2013-05-17,8000.00万,实施方案,49.5%,1.48%
2013中报,2013-08-23,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-15,2014-04-08,2014-04-10,10转10股派5元(含税),2014-04-17,2014-04-18,8000.00万,实施方案,42.74%,1.36%
2014中报,2014-08-23,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-25,2015-05-16,2015-05-20,10转10股派3元(含税),2015-05-25,2015-05-26,9600.00万,实施方案,38.96%,0.55%
2015中报,2015-08-22,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-26,2016-05-19,2016-05-24,10转10股派1.5元(含税),2016-05-30,2016-05-31,9600.00万,实施方案,35.71%,0.91%
2016中报,2016-08-18,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-25,2017-05-20,2017-05-24,10派0.80元(含税),2017-05-31,2017-06-01,1.02亿,实施方案,44.44%,1.33%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-20,2018-05-12,2018-06-13,10派0.80元(含税),2018-06-20,2018-06-21,1.02亿,实施方案,57.14%,1.41%
2018中报,2018-08-23,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-23,2019-05-16,2019-05-22,10派1.2元(含税),2019-05-27,2019-05-28,1.53亿,实施方案,70.59%,2.58%
2019中报,2019-08-24,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-16,2020-05-21,10派2.5元(含税),2020-05-26,2020-05-27,3.04亿,实施方案,119.05%,5.53%
2020中报,2020-08-22,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-10,2021-05-08,2021-05-13,10派1.2元(含税),2021-05-20,2021-05-21,1.50亿,实施方案,-109.09%,2.88%
2021中报,2021-08-21,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-23,2022-05-14,2022-05-18,10派1.2元(含税),2022-05-24,2022-05-25,1.50亿,实施方案,80%,2.21%
2022中报,2022-08-09,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-15,2023-05-12,2023-05-18,10派1.2元(含税),2023-05-25,2023-05-26,1.53亿,实施方案,48%,2.12%
2023中报,2023-07-22,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-18,2024-05-22,10派1.2元(含税),2024-05-28,2024-05-29,1.50亿,实施方案,85.71%,2.09%
2024中报,2024-08-16,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-19,2025-05-15,2025-05-22,10派1.2元(含税),2025-05-28,2025-05-29,1.50亿,实施方案,42.86%,--
