报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1993年报,1994-03-25,1994-04-29,1994-05-23,10送1股,1994-05-30,1994-05-31,--,实施方案,--,--
1994年报,1995-03-08,1995-04-10,1995-10-19,10送1股派0.4元,1995-10-27,1995-10-30,539.00万,实施方案,26.67%,1.28%
1995年报,1996-04-29,1996-05-29,,不分配不转增,,,--,股东大会预案,--,--
1996年报,1997-04-12,1997-05-22,,不分配不转增,,,--,股东大会预案,--,--
1997年报,1998-03-23,1998-04-29,1998-05-14,10送1.2转增0.8股,1998-05-19,1998-05-20,--,实施方案,--,--
1998中报,1998-07-30,,,不分配不转增,,,--,董事会预案,--,--
1998年报,1999-04-17,1999-05-19,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-08-05,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-03-21,2000-04-25,,不分配不转增,,,--,股东大会预案,--,--
2000中报,2000-07-28,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-01,2001-04-03,,不分配不转增,,,--,股东大会预案,--,--
2001中报,2001-08-23,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-04-23,2002-08-29,,不分配不转增,,,--,股东大会预案,--,--
2002中报,2002-08-22,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-04-08,2003-06-28,,不分配不转增,,,--,股东大会预案,--,--
2003中报,2003-08-19,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-29,2004-06-29,,不分配不转增,,,--,股东大会预案,--,--
2004中报,2004-08-13,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-22,2005-05-24,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-08-04,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-28,2006-05-30,,不分配不转增,,,--,股东大会预案,--,--
2006中报,2006-08-15,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-30,2007-05-08,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-07,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-29,2008-05-24,,不分配不转增,,,--,股东大会预案,--,--
2008中报,2008-08-13,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-28,2009-05-23,2009-06-18,10派0.6元(含税),2009-06-25,2009-06-26,1067.22万,实施方案,11.73%,0.38%
2009中报,2009-08-18,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-23,2010-04-17,2010-05-20,10派0.5元(含税),2010-05-25,2010-05-26,889.35万,实施方案,16.69%,0.4%
2010中报,2010-08-10,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-23,2011-04-16,2011-05-19,10派0.3元(含税),2011-05-25,2011-05-26,533.61万,实施方案,9.44%,0.18%
2011中报,2011-08-16,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-17,2012-05-12,2012-06-21,10派0.30元(含税),2012-06-28,2012-06-29,533.61万,实施方案,7.54%,0.19%
2012中报,2012-08-14,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-26,2013-04-17,2013-05-04,10转10股派1.4元(含税),2013-05-10,2013-05-13,5032.24万,实施方案,11.25%,0.7%
2013中报,2013-08-27,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-15,2014-05-10,2014-06-26,10派1.00元(含税),2014-07-02,2014-07-03,7188.91万,实施方案,16.78%,1.2%
2014中报,2014-08-19,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-31,2015-04-25,2015-06-05,10派0.3元(含税),2015-06-10,2015-06-11,3430.46万,实施方案,6.5%,0.19%
2015中报,2015-08-11,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-29,2016-04-21,2016-05-06,10送1股转9股派0.4元(含税),2016-05-11,2016-05-12,4573.94万,实施方案,24.65%,0.53%
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-28,2017-04-20,2017-06-02,10派0.2元(含税),2017-06-07,2017-06-08,4573.94万,实施方案,20.64%,0.58%
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-27,2018-04-19,2018-04-21,10派1元(含税),2018-04-26,2018-04-27,2.29亿,实施方案,41.41%,2.92%
2018中报,2018-08-31,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-26,2019-04-19,2019-06-04,10派1元(含税),2019-06-11,2019-06-12,2.29亿,实施方案,39.92%,3.53%
2019中报,2019-08-09,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-04-22,2020-05-22,10派1元(含税),2020-05-27,2020-05-28,2.29亿,实施方案,43.59%,4.33%
2020中报,2020-08-20,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-22,2021-05-27,10派1元(含税),2021-06-02,2021-06-03,2.24亿,实施方案,51.39%,3.3%
2021中报,2021-08-24,2021-09-14,2021-09-29,10派1元(含税),2021-10-11,2021-10-12,2.23亿,实施方案,79.74%,2.32%
2021年报,2022-03-02,2022-03-29,2022-04-01,10派0.5元(含税),2022-04-08,2022-04-11,1.18亿,实施方案,15.87%,1.27%
2022中报,2022-08-31,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-25,2023-06-28,10派1.4元(含税),2023-07-03,2023-07-04,6.46亿,实施方案,17.95%,4.14%
2023中报,2023-08-17,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-16,2024-05-09,2024-06-17,10派0.999999元(含税),2024-06-20,2024-06-21,5.35亿,实施方案,27.03%,2.93%
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-29,2025-05-21,,10派0.68元(含税),,,3.64亿,股东大会预案,29.57%,--
