报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2004中报,2004-07-30,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-01-25,2005-02-25,2005-04-06,10转2股派1元(含税),2005-04-12,2005-04-13,800.00万,实施方案,15.72%,0.54%
2005中报,2005-07-27,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-02-17,2006-03-28,2006-04-01,10送5股派2元(含税),2006-04-06,2006-04-07,1920.00万,实施方案,16.79%,0.59%
2006中报,2006-08-15,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-02-28,2007-04-10,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-21,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-22,2008-05-20,2008-05-22,10送3股转7股派1元(含税),2008-05-27,2008-05-28,1650.00万,实施方案,17.86%,0.43%
2008中报,2008-07-29,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-31,2009-05-04,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-18,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-13,2010-05-18,2010-05-25,10派1元(含税),2010-05-28,2010-05-31,3300.00万,实施方案,32.26%,0.85%
2010中报,2010-08-24,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-04-19,2011-05-17,2011-06-16,10派1元(含税),2011-06-21,2011-06-22,3300.00万,实施方案,27.78%,0.87%
2011中报,2011-08-16,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-10,2012-05-09,2012-06-12,10派1.00元(含税),2012-06-19,2012-06-20,3300.00万,实施方案,24.39%,0.73%
2012中报,2012-08-14,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-18,2013-05-18,2013-06-26,10派1.50元(含税),2013-07-02,2013-07-03,4950.00万,实施方案,31.91%,1.38%
2013中报,2013-08-27,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-15,2014-05-12,2014-06-26,10派2.00元(含税),2014-07-03,2014-07-04,6600.00万,实施方案,37.74%,1.27%
2014中报,2014-08-23,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-21,2015-05-14,2015-06-17,10送3股派2.00元(含税),2015-06-24,2015-06-25,6600.00万,实施方案,32.26%,0.46%
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-12,2016-05-06,2016-06-22,10派1.80元(含税),2016-06-28,2016-06-29,7722.00万,实施方案,33.33%,0.72%
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-11,2017-05-05,2017-06-22,10派2.50元(含税),2017-06-27,2017-06-28,1.07亿,实施方案,40.98%,0.99%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-10,2018-05-04,2018-06-20,10派2.50元(含税),2018-06-26,2018-06-27,1.07亿,实施方案,34.25%,1.08%
2018中报,2018-08-21,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-05-10,2019-06-20,10派1.50元(含税),2019-06-27,2019-06-28,6435.00万,实施方案,17.86%,0.6%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-14,2020-05-08,2020-06-17,10派1.50元(含税),2020-06-23,2020-06-24,6435.00万,实施方案,15.96%,0.45%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-13,2021-05-08,2021-06-17,10派2.00元(含税),2021-06-24,2021-06-25,8580.00万,实施方案,19.8%,0.39%
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-12,2022-05-07,2022-06-16,10派2.00元(含税),2022-06-23,2022-06-24,9053.25万,实施方案,17.86%,0.28%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-10,2023-05-11,10派3.7元(含税),2023-05-18,2023-05-19,1.67亿,实施方案,30.08%,0.56%
2023中报,2023-08-22,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-30,2024-04-20,2024-06-05,10派3.8元(含税),2024-06-13,2024-06-14,1.74亿,实施方案,23.03%,0.77%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-01,2025-05-17,,10派2.3元(含税),,,1.05亿,股东大会预案,30.26%,--
