报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2000年报,2001-02-28,2001-04-13,2001-04-18,10转增5股派1.5元(含税),2001-04-25,2001-04-26,1906.50万,实施方案,--,0.4%
2001中报,2001-07-27,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-08,2002-04-27,2002-05-14,10转增5股派1.5元(含税),2002-05-17,2002-05-20,2859.75万,实施方案,44.13%,0.73%
2002中报,2002-08-16,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-03-12,2003-05-12,2003-05-23,10股派1.5元(含税),2003-05-28,2003-05-29,4289.63万,实施方案,83.33%,1.64%
2003中报,2003-08-15,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-03-31,2004-05-19,,不分配不转增,,,--,股东大会预案,--,--
2004中报,2004-08-19,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-02-25,2005-04-09,2005-04-28,10派2元(含税),2005-05-10,2005-05-11,5719.50万,实施方案,97.47%,5.06%
2005中报,2005-08-12,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-02-23,2006-04-29,2006-06-06,10转增3股派1元(含税),2006-06-09,2006-06-12,2859.75万,实施方案,46.58%,1.43%
2006中报,2006-08-19,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-03,2007-05-08,2007-05-18,10派1元(含税),2007-05-23,2007-05-24,3717.68万,实施方案,43.84%,0.85%
2007中报,2007-07-28,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-26,2008-05-17,2008-06-17,10派1.5元(含税),2008-06-20,2008-06-23,5936.51万,实施方案,53.29%,2.53%
2008中报,2008-08-12,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-28,2009-04-27,2009-05-15,10派1.5元(含税),2009-05-20,2009-05-21,5936.51万,实施方案,55.78%,1.37%
2009中报,2009-08-18,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-30,2010-04-21,2010-05-19,10派2元(含税),2010-05-24,2010-05-25,7915.35万,实施方案,12.22%,1.26%
2010中报,2010-08-28,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-04-28,2011-05-26,2011-06-03,10送3股派1元(含税),2011-06-10,2011-06-13,3957.68万,实施方案,19.43%,0.55%
2011中报,2011-08-25,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-04-17,2012-05-19,2012-06-26,10派1.5元(含税),2012-06-29,2012-07-02,7717.47万,实施方案,11.67%,0.72%
2012中报,2012-08-28,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-23,2013-06-22,2013-06-28,10派3元(含税),2013-07-03,2013-07-04,1.54亿,实施方案,34.28%,1.86%
2013中报,2013-08-27,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-29,2014-05-23,2014-06-11,10派1.5元(含税),2014-06-16,2014-06-17,7717.47万,实施方案,22.04%,1.06%
2014中报,2014-08-22,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-27,2015-04-18,2015-04-22,10派2元(含税),2015-04-27,2015-04-28,1.03亿,实施方案,51.96%,0.7%
2015中报,2015-08-25,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-31,2016-04-21,2016-04-30,10派2.00元(含税),2016-05-06,2016-05-09,1.11亿,实施方案,30.21%,0.94%
2016中报,2016-08-31,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-31,2017-04-28,2017-06-01,10派2元(含税),2017-06-06,2017-06-07,1.11亿,实施方案,13.46%,1.17%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-17,2018-05-09,2018-05-17,10转8股派3元(含税),2018-05-22,2018-05-23,1.67亿,实施方案,39.64%,1.98%
2018中报,2018-08-22,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-05-17,2019-07-09,10派1元(含税),2019-07-12,2019-07-15,9719.02万,实施方案,110.5%,1.22%
2019中报,2019-08-23,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-17,2020-05-14,2020-07-02,10派0.40元(含税),2020-07-07,2020-07-08,3872.45万,实施方案,78.74%,0.65%
2020中报,2020-08-21,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-08,2021-04-29,2021-06-19,10派1元(含税),2021-06-24,2021-06-25,9718.14万,实施方案,54.59%,1.48%
2021中报,2021-08-10,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-16,2022-04-07,2022-06-01,10派1元(含税),2022-06-07,2022-06-08,9777.02万,实施方案,18.78%,0.99%
2022中报,2022-08-03,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-16,2023-07-01,10派1元(含税),2023-07-06,2023-07-07,1.10亿,实施方案,27.78%,1.1%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-30,2024-05-21,2024-07-06,10派0.5元(含税),2024-07-11,2024-07-12,5509.58万,实施方案,-23.98%,--
