报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2001中报,2001-08-14,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-02-26,2002-04-02,2002-04-05,10送1股转2股派2元(含税),2002-04-10,2002-04-11,2980.18万,实施方案,34.54%,0.84%
2002中报,2002-08-16,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-01-28,2003-04-04,2003-04-11,10转3股,2003-04-16,2003-04-17,--,实施方案,--,--
2003中报,2003-08-18,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-08,2004-05-13,2004-06-07,10派2元(含税),2004-06-10,2004-06-11,5036.50万,实施方案,55.91%,2.13%
2004中报,2004-07-22,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-02-04,2005-03-08,2005-04-30,10派1元(含税),2005-05-12,2005-05-13,2518.25万,实施方案,24.94%,1.42%
2005中报,2005-07-29,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-03-06,2006-04-11,2006-05-22,10转8股派0.5元(含税),2006-05-25,2006-05-26,1259.13万,实施方案,15.58%,0.76%
2006中报,2006-08-25,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-28,2007-04-19,2007-04-19,10派0.2元(含税),2007-04-24,2007-04-25,906.57万,实施方案,20.2%,0.25%
2007中报,2007-08-08,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-02-02,2008-03-29,2008-04-10,10派0.2元(含税),2008-04-15,2008-04-16,1085.78万,实施方案,38.46%,0.24%
2008中报,2008-07-29,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-02-18,2009-03-27,2009-04-14,10派0.3元(含税),2009-04-17,2009-04-20,1628.67万,实施方案,32.26%,0.39%
2009中报,2009-08-18,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-02-27,2010-03-31,2010-05-11,10派0.3元(含税),2010-05-14,2010-05-17,1628.67万,实施方案,25%,0.32%
2010中报,2010-07-28,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-01-26,2011-02-26,2011-04-13,10派0.3元(含税),2011-04-18,2011-04-19,1628.67万,实施方案,17.96%,0.31%
2011中报,2011-07-27,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-02-16,2012-03-17,2012-05-04,10派0.33元(含税),2012-05-10,2012-05-11,1791.54万,实施方案,19.19%,0.55%
2012中报,2012-08-16,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-02-07,2013-03-01,2013-03-07,10转5股派0.20元(含税),2013-03-12,2013-03-13,1085.78万,实施方案,10.99%,0.28%
2013中报,2013-08-28,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-12,2014-04-03,2014-05-15,10派0.18元(含税),2014-05-20,2014-05-21,1729.54万,实施方案,32.14%,0.42%
2014中报,2014-08-28,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-19,2015-04-18,2015-05-18,10派0.28元(含税),2015-05-21,2015-05-22,2690.39万,实施方案,31.11%,0.29%
2015中报,2015-08-28,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-25,2016-04-16,2016-05-13,10派0.25元(含税),2016-05-19,2016-05-20,2402.14万,实施方案,30.53%,0.44%
2016中报,2016-08-19,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-23,2017-04-22,2017-05-03,10派0.21元(含税),2017-05-09,2017-05-10,2017.80万,实施方案,31.63%,0.38%
2017中报,2017-08-31,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-29,2018-04-20,2018-06-06,10派0.36元(含税),2018-06-11,2018-06-12,3930.79万,实施方案,30.28%,0.8%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-28,2019-04-25,2019-05-09,10派0.56元(含税),2019-05-14,2019-05-15,6114.57万,实施方案,39.72%,1.26%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-26,2020-04-17,2020-04-24,10派0.40元(含税),2020-04-29,2020-04-30,4367.55万,实施方案,30.08%,0.89%
2020中报,2020-08-27,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-16,2021-05-08,2021-05-18,10派0.10元(含税),2021-05-24,2021-05-25,1100.79万,实施方案,32.26%,0.21%
2021中报,2021-08-28,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-30,2022-04-23,2022-04-30,10派0.14元(含税),2022-05-10,2022-05-11,1540.07万,实施方案,31.11%,0.33%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-30,2023-04-22,2023-05-05,10派0.1元(含税),2023-05-10,2023-05-11,1096.36万,实施方案,31.25%,0.18%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-24,2024-06-06,10派0.87元(含税),2024-06-13,2024-06-14,9517.21万,实施方案,81.31%,2.31%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-27,2025-04-17,,10派0.98元(含税),,,1.07亿,股东大会预案,80.33%,--
