报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2006年报,2007-03-01,2007-03-24,,不分配不转增,,,--,股东大会预案,--,--
2007中报,2007-08-30,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-03-29,2008-04-23,2008-05-30,10送2.5股转7.5股派0.28元(含税),2008-06-06,2008-06-10,271.88万,实施方案,4.83%,0.15%
2008中报,2008-08-16,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-26,2009-04-22,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-08-20,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-31,2010-04-23,2010-05-14,10派0.5元(含税),2010-05-20,2010-05-21,971.00万,实施方案,20.83%,0.45%
2010中报,2010-08-17,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-22,2011-04-23,2011-07-02,10派0.5元(含税),2011-07-07,2011-07-08,971.00万,实施方案,14.29%,0.49%
2011中报,2011-08-16,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-02-28,2012-03-23,,不分配不转增,,,--,股东大会预案,--,--
2012中报,2012-08-21,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-02,2013-04-24,2013-05-30,10派0.25元(含税),2013-06-06,2013-06-07,515.50万,实施方案,62.5%,0.34%
2013中报,2013-08-20,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-18,2014-04-09,2014-04-16,10派0.25元(含税),2014-04-22,2014-04-23,515.50万,实施方案,31.25%,0.34%
2014中报,2014-08-22,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-31,2015-04-23,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-18,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-29,2016-04-20,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-23,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-28,2017-04-20,2017-05-26,10派1.00元(含税),2017-06-06,2017-06-07,2062.00万,实施方案,47.62%,0.59%
2017中报,2017-08-22,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-27,2018-04-26,2018-06-13,10转4股派1.00元(含税),2018-06-21,2018-06-22,2062.00万,实施方案,32.26%,0.66%
2018中报,2018-08-21,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-26,2019-04-25,2019-05-15,10送1股转2股派0.25元(含税),2019-05-20,2019-05-21,721.70万,实施方案,8.93%,0.16%
2019中报,2019-08-13,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-24,2020-05-27,2020-06-05,10派0.25元(含税),2020-06-10,2020-06-11,938.21万,实施方案,10%,0.2%
2020中报,2020-08-18,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-23,2021-05-19,2021-07-01,10派0.26元(含税),2021-07-08,2021-07-09,975.74万,实施方案,11.3%,0.16%
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-28,2022-04-29,2022-06-10,10派0.50元(含税),2022-06-16,2022-06-17,1876.42万,实施方案,10.42%,0.46%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-28,2023-04-19,2023-06-02,10派0.3元(含税),2023-06-08,2023-06-09,1125.85万,实施方案,11.11%,0.24%
2023中报,2023-08-22,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-26,2024-04-24,2024-06-12,10派0.3元(含税),2024-06-18,2024-06-19,1125.85万,实施方案,14.29%,--
